;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;Amundi ETF;;;;;;
;;;;;;;
;TITOLI DETENUTI DAL FONDO;;;;;;
;;;;;;;
;Nome del fondo;Amundi Core Stoxx Europe 600 UCITS ETF Acc;;;;;
;Codice ISIN;LU0908500753;;;;;
;Metodologia di Replica;Physical;;;;;
;;;;;;;
;Attivi in gestione nel fondo al 05/06/2026;19.567,83 mln EUR;;;;;
;Valuta di riferimento;EUR;;;;;
;;;;;;;
;Si prega di notare che i dati relativi ai titoli detenuti a livello del fondo possono cambiare quotidianamente. Dati ritenuti esatti al 05/06/2026. Si prega di fare riferimento al sito per le ultime informazioni diponibili.;;;;;;
;;;;;;;
;Codice ISIN;Nome;Asset class;Valuta;Peso;Settore;Paese
;GB0033986497;ITV PLC;EQUITY;GBP; 0,03%;Servizi di comunicazione;Regno Unito
;NL0015000LU4;IVECO GROUP NV;EQUITY;EUR; 0,03%;Industrali;Italia
;CH1169151003;FISCHER (GEORG)-REG;EQUITY;CHF; 0,03%;Industrali;Svizzera
;JE00BMDZN391;TP ICAP GROUP PLC;EQUITY;GBP; 0,03%;Finanziari;Regno Unito
;ES0124244E34;MAPFRE SA;EQUITY;EUR; 0,03%;Finanziari;Spagna
;SE0000108847;LUNDBERGS AB-B SHS;EQUITY;SEK; 0,03%;Finanziari;Svezia
;FR0000039299;BOLLORE SE;EQUITY;EUR; 0,03%;Energia;Francia
;GB0007973794;SERCO GROUP  ORD 2P;EQUITY;GBP; 0,03%;Industrali;Regno Unito
;DE000A0Z2ZZ5;FREENET AG;EQUITY;EUR; 0,03%;Servizi di comunicazione;Germania
;FR0013280286;BIOMERIEUX;EQUITY;EUR; 0,03%;Sanità;Francia
;FR0000051807;TELEPERFORMANCE PARIS;EQUITY;EUR; 0,03%;Industrali;Francia
;GB00B61TVQ02;INCHCAPE PLC;EQUITY;GBP; 0,03%;Beni voluttuari;Regno Unito
;IT0001233417;A2A SPA;EQUITY;EUR; 0,03%;Beni di pubblica utilità;Italia
;AT0000831706;WIENERBERGER AG;EQUITY;EUR; 0,03%;Materiali;Austria
;IT0001347308;BUZZI SPA;EQUITY;EUR; 0,02%;Materiali;Italia
;SE0028329433;OCTAVE INTELLIGENCE PLC-SDR;EQUITY;SEK; 0,02%;Information Technology;Svezia
;JE00BVSYJW51;B&M EUROPEAN VALUE RETAIL PL;EQUITY;GBP; 0,02%;Beni voluttuari;Regno Unito
;GB0002318888;CRANSWICK PLC;EQUITY;GBP; 0,02%;Beni di prima necessità;Regno Unito
;PLDINPL00011;DINO POLSKA SA;EQUITY;PLN; 0,02%;Beni di prima necessità;Polonia
;DE0005909006;BILFINGER SE;EQUITY;EUR; 0,02%;Industrali;Germania
;DE000KGX8881;KION GROUP AG;EQUITY;EUR; 0,02%;Industrali;Germania
;CH0014786500;VALIANT HOLDING AG;EQUITY;CHF; 0,02%;Finanziari;Svizzera
;CH0011108872;MOBIMO HOLDINGS AG;EQUITY;CHF; 0,02%;Immobiliare;Svizzera
;SE0006993770;AXFOOD AB;EQUITY;SEK; 0,02%;Beni di prima necessità;Svezia
;FR0013176526;VALEO;EQUITY;EUR; 0,02%;Beni voluttuari;Francia
;FR0010040865;GECINA SA;EQUITY;EUR; 0,02%;Immobiliare;Francia
;GB00BVMN1558;VERISURE PLC;EQUITY;EUR; 0,02%;Industrali;Svezia
;PLBSK0000017;ING BANK SLASKI SA;EQUITY;PLN; 0,02%;Finanziari;Polonia
;IT0001031084;BANCA GENERALI SPA;EQUITY;EUR; 0,02%;Finanziari;Italia
;FI4000552526;MANDATUM OYJ;EQUITY;EUR; 0,02%;Finanziari;Finlandia
;PLBNFTS00018;BENEFIT SYSTEMS SA;EQUITY;PLN; 0,02%;Industrali;Polonia
;GB0008782301;TAYLOR WIMPEY;EQUITY;GBP; 0,02%;Beni voluttuari;Regno Unito
;DK0060738599;DEMANT A/S;EQUITY;DKK; 0,02%;Sanità;Dinamarca
;ES0180907000;UNICAJA BANCO S.A.;EQUITY;EUR; 0,02%;Finanziari;Spagna
;DE0005773303;FRAPORT AG FRANKFURT AIRPORT;EQUITY;EUR; 0,02%;Industrali;Germania
;GB00BYT18307;TBC BANK GROUP PLC;EQUITY;GBP; 0,02%;Finanziari;Regno Unito
;IT0001250932;HERA SPA;EQUITY;EUR; 0,02%;Beni di pubblica utilità;Italia
;GB00B1VNSX38;DRAX GROUP PLC;EQUITY;GBP; 0,02%;Beni di pubblica utilità;Regno Unito
;CH0225173167;CEMBRA MONEY BANK AG;EQUITY;CHF; 0,02%;Finanziari;Svizzera
;DE000TUAG505;TUI AG XETRA;EQUITY;EUR; 0,02%;Beni voluttuari;Germania
;CH0012138605;ADECCO GROUP AG-REG;EQUITY;CHF; 0,02%;Industrali;Svizzera
;GB00BKDRYJ47;AIRTEL AFRICA PLC;EQUITY;GBP; 0,02%;Servizi di comunicazione;Regno Unito
;FR0010340141;ADP;EQUITY;EUR; 0,02%;Industrali;Francia
;LU2910446546;ZABKA GROUP SA;EQUITY;PLN; 0,02%;Beni di prima necessità;Polonia
;CH0038388911;SULZER AG-REG;EQUITY;CHF; 0,02%;Industrali;Svizzera
;FR0000064578;COVIVIO;EQUITY;EUR; 0,02%;Immobiliare;Francia
;DK0060257814;ZEALAND PHARMA A/S;EQUITY;DKK; 0,02%;Sanità;Dinamarca
;GB00BVFNZH21;ROTORK PLC;EQUITY;GBP; 0,02%;Industrali;Regno Unito
;PLTAURN00011;TAURON POLSKA ENERGIA SA;EQUITY;PLN; 0,02%;Beni di pubblica utilità;Polonia
;FR0000121204;WENDEL;EQUITY;EUR; 0,02%;Finanziari;Francia
;SE0006422390;THULE GROUP AB;EQUITY;SEK; 0,02%;Beni voluttuari;Svezia
;SE0014504817;LOOMIS AB;EQUITY;SEK; 0,02%;Industrali;Svezia
;IT0004764699;BRUNELLO CUCINELLI SPA;EQUITY;EUR; 0,02%;Beni voluttuari;Italia
;FI0009004824;KEMIRA OYJ;EQUITY;EUR; 0,02%;Materiali;Finlandia
;GB00BNNTLN49;PENNON GROUP PLC;EQUITY;GBP; 0,02%;Beni di pubblica utilità;Regno Unito
;DE0006969603;PUMA SE;EQUITY;EUR; 0,02%;Beni voluttuari;Germania
;DK0060634707;ROYAL UNIBREW;EQUITY;DKK; 0,02%;Beni di prima necessità;Dinamarca
;GB00BNHSJN34;QUILTER PLC;EQUITY;GBP; 0,02%;Finanziari;Regno Unito
;IT0005278236;PIRELLI & C SPA;EQUITY;EUR; 0,02%;Beni voluttuari;Italia
;IT0001078911;INTERPUMP GROUP;EQUITY;EUR; 0,02%;Industrali;Italia
;SE0007692850;CAMURUS AB;EQUITY;SEK; 0,02%;Sanità;Svezia
;NO0012470089;TOMRA SYSTEMS ASA;EQUITY;NOK; 0,02%;Industrali;Norvegia
;GB00BYRJ5J14;PRIMARY HEALTH PROPERTIES PLC;EQUITY;GBP; 0,02%;Immobiliare;Regno Unito
;FR0013269123;RUBIS;EQUITY;EUR; 0,02%;Beni di pubblica utilità;Francia
;GB00B0LCW083;HIKMA PHARMACEUTICALS;EQUITY;GBP; 0,02%;Sanità;Regno Unito
;FR0013451333;FDJ UNITED;EQUITY;EUR; 0,02%;Beni voluttuari;Francia
;DE0005158703;BECHTLE AG;EQUITY;EUR; 0,02%;Information Technology;Germania
;ES0182870214;SACYR SA;EQUITY;EUR; 0,02%;Industrali;Spagna
;SE0018012635;WIHLBORGS FASTIGHETER AB;EQUITY;SEK; 0,02%;Immobiliare;Svezia
;CH0239229302;SFS GROUP AG;EQUITY;CHF; 0,02%;Industrali;Svizzera
;DK0063855168;ROCKWOOL A/S-B SHS;EQUITY;DKK; 0,02%;Industrali;Dinamarca
;FI0009000459;HUHTAMAKI OYJ;EQUITY;EUR; 0,02%;Materiali;Finlandia
;NL0011821392;SIGNIFY NV;EQUITY;EUR; 0,02%;Industrali;Paesi Bassi
;SE0010100958;INVESTMENT AB LATOUR-B SHS;EQUITY;SEK; 0,02%;Industrali;Svezia
;NL0009432491;VOPAK;EQUITY;EUR; 0,02%;Energia;Paesi Bassi
;GB0004657408;MITIE GROUP PLC;EQUITY;GBP; 0,02%;Industrali;Regno Unito
;NO0006000900;SPAREBANKEN NORGE;EQUITY;NOK; 0,02%;Finanziari;Norvegia
;DE000A3E5D64;FUCHS SE-PFD;EQUITY;EUR; 0,02%;Materiali;Germania
;GB00B0WMWD03;QINETIQ GROUP PLC;EQUITY;GBP; 0,02%;Industrali;Regno Unito
;SE0014960373;SWECO AB-B SHS;EQUITY;SEK; 0,02%;Industrali;Svezia
;IT0003115950;DE LONGHI SPA;EQUITY;EUR; 0,02%;Beni voluttuari;Italia
;CH0126673539;DKSH HOLDING AG;EQUITY;CHF; 0,02%;Industrali;Svizzera
;DE0008303504;TAG IMMOBILIEN AG;EQUITY;EUR; 0,02%;Immobiliare;Germania
;GB0006928617;UNITE GROUP;EQUITY;GBP; 0,02%;Immobiliare;Regno Unito
;PLSOFTB00016;ASSECO POLAND SA;EQUITY;PLN; 0,02%;Information Technology;Polonia
;GB0000904986;BELLWAY PLC;EQUITY;GBP; 0,02%;Beni voluttuari;Regno Unito
;CH0528751586;VZ HOLDING AG;EQUITY;CHF; 0,02%;Finanziari;Svizzera
;ES0171996087;GRIFOLS SA;EQUITY;EUR; 0,02%;Sanità;Spagna
;NL0006237562;ARCADIS NV;EQUITY;EUR; 0,02%;Industrali;Paesi Bassi
;FR0000050809;SOPRA STERIA GROUP;EQUITY;EUR; 0,02%;Information Technology;Francia
;IT0005282865;REPLY SPA;EQUITY;EUR; 0,02%;Information Technology;Italia
;GB00BNTJ3546;ALLFUNDS GROUP PLC;EQUITY;EUR; 0,02%;Finanziari;Paesi Bassi
;DE000KSAG888;K+S AG-REG;EQUITY;EUR; 0,02%;Materiali;Germania
;DK0060946788;AMBU A/S-B DKK;EQUITY;DKK; 0,02%;Sanità;Dinamarca
;IT0005366767;NEXI SPA;EQUITY;EUR; 0,02%;Finanziari;Italia
;FI4000571013;HIAB OYJ;EQUITY;EUR; 0,02%;Industrali;Finlandia
;GB00B62G9D36;SHAFTESBURY CAPITAL PLC;EQUITY;GBP; 0,02%;Immobiliare;Regno Unito
;GB00BM8Q5M07;JD SPORTS FASHION PLC;EQUITY;GBP; 0,02%;Beni voluttuari;Regno Unito
;FR0000121220;SODEXO SA;EQUITY;EUR; 0,02%;Beni voluttuari;Francia
;NL0015073TS8;CSG NV EUR;EQUITY;EUR; 0,02%;Industrali;Paesi Bassi
;CH0002432174;BUCHER INDUSTRIES AG REG;EQUITY;CHF; 0,02%;Industrali;Svizzera
;SE0011090018;HOLMEN AB- B SHARES;EQUITY;SEK; 0,02%;Materiali;Svezia
;GB0002652740;DERWENT LONDON PLC;EQUITY;GBP; 0,02%;Immobiliare;Regno Unito
;ES0184262212;VISCOFAN SA;EQUITY;EUR; 0,02%;Beni di prima necessità;Spagna
;GB00BND88V85;BRIDGEPOINT GROUP;EQUITY;GBP; 0,02%;Finanziari;Regno Unito
;NO0013697029;KONGSBERG MARITIME AS;EQUITY;NOK; 0,02%;Industrali;Norvegia
;ES0105777017;PUIG BRANDS SA-B;EQUITY;EUR; 0,02%;Beni di prima necessità;Spagna
;DE000AUM0V10;AUMOVIO SE;EQUITY;EUR; 0,02%;Beni voluttuari;Germania
;GB0004300496;PAN AFRICAN RESOURCES PLC;EQUITY;GBP; 0,01%;Materiali;Regno Unito
;GB00B7KR2P84;EASYJET PLC;EQUITY;GBP; 0,01%;Industrali;Regno Unito
;DK0015998017;BAVARIAN NORDIC;EQUITY;DKK; 0,01%;Sanità;Dinamarca
;FR0000130403;CHRISTIAN DIOR SE;EQUITY;EUR; 0,01%;Beni voluttuari;Francia
;IT0005090300;INFRASTRUTTURE WIRELESS ITALIANE;EQUITY;EUR; 0,01%;Servizi di comunicazione;Italia
;GB00B1FW5029;HOCHSCHILD MINING PLC;EQUITY;GBP; 0,01%;Materiali;Regno Unito
;ES0183746314;VIDRALA SA;EQUITY;EUR; 0,01%;Materiali;Spagna
;FO0000000179;BAKKAFROST P/F;EQUITY;NOK; 0,01%;Beni di prima necessità;Norvegia
;GB0002869419;BIG YELLOW GROUP PLC;EQUITY;GBP; 0,01%;Immobiliare;Regno Unito
;SE0017780133;WALLENSTAM AB-B SHS;EQUITY;SEK; 0,01%;Immobiliare;Svezia
;FR001400S2Z6;SODEXO PRIME FIDELITE 2029;EQUITY;EUR; 0,01%;Beni voluttuari;Francia
;FR0011532431;SODEXO-ACT PROV PRIME DE FIDELITE;EQUITY;EUR; 0,00%;Beni voluttuari;Francia
;ES0684262951;VISCOFAN SA-RTS;EQUITY;EUR; 0,00%;Beni di prima necessità;Spagna
;DE000TKMS001;TKMS AG& CO KGAA;EQUITY;EUR; 0,00%;Industrali;Germania
;;;CASH;EUR; 0,00%; ; 
;SE0017831795;NORION BANK AB;EQUITY;SEK; 0,00%;Finanziari;Svezia
;GB00B7FC0762;NMC HEALTH PLC DLST;EQUITY;GBP; 0,00%;Sanità;Emirati Arabi Uniti
;DE000C7YK5U9;STOXX EUROPE 600 06/26 EUREX;FUTURE;EUR; 0,00%;; 
;;;;;;;
;;;;;;;
;Fonte : Amundi Asset Management;;;;;;
;;;;;;;
;"Informazioni promozionali e non contrattuali, che non devono essere considerate come un consiglio o una raccomandazione di investimento, una sollecitazione all'investimento, un'offerta o un acquisto.
Prima della sottoscrizione, per ulteriori informazioni sui rischi applicabili al Fondo e sulle Informazioni (come definite di seguito), i potenziali investitori devono leggere la documentazione d’offerta dei Fondi approvati dall'Autorité des Marchés Financiers (per i FCP francesi), dalla Commission de Surveillance du Secteur Financier (""CSSF"") per i comparti della Sicav lussemburghese Amundi Index Solutions (la ""SICAV"") o dalla Central Bank of Ireland per i comparti della ICAV irlandese Amundi ETF ICAV (tutti insieme i ""Comparti""), compreso il KID, disponibile su amundi.com /amundietf.com o su richiesta presso la sede della società di gestione.
L'investimento in un fondo comporta un notevole grado di rischio (i rischi sono descritti in dettaglio nel KID e nel Prospetto informativo).
Le performance passate del fondo non possono essere considerate un indicatore affidabile di risultati futuri e non offrono alcuna garanzia di rendimento.
L'esattezza, l'esaustività o la pertinenza delle informazioni, delle previsioni e delle analisi fornite non sono garantite. Si basano su fonti considerate affidabili e possono cambiare senza preavviso. Si tratta inevitabilmente di informazioni parziali, fornite sulla base dei dati di mercato rilevati in un determinato momento e soggette a modifiche.
Questo materiale non è destinato a cittadini o residenti degli Stati Uniti d'America o a qualsiasi ""U.S. Person"", come questo termine è definito nella SEC Regulation S ai sensi dello U.S. Securities Act del 1933. La definizione di US Person è indicata nella sezione delle menzioni legali su amundi.com o amundietf.com e nel Prospetto dei Comparti.
Le informazioni sopra riportate sono state ottenute dall'inventario contabile del Fondo, ma non rappresentano tutti i dati del Fondo. L'inventario contabile è la contabilità dettagliata delle attività del Fondo.
La data di calcolo delle informazioni è indicata sopra la tabella.
Le informazioni di cui sopra si basano, tra l'altro, sui dati di mercato a una certa data e possono quindi variare nel tempo.
Le informazioni di cui sopra sono pubblicate con un ritardo di almeno tre giorni di negoziazione rispetto ai dati di mercato in tempo reale. La pubblicazione delle informazioni è pertanto soggetta a un ritardo. Pertanto, vi invitiamo a consultare le date di aggiornamento di queste Informazioni nelle sezioni sopra indicate.";;;;;;
;"Replica Sintetica/Indiretta:
Il Fondo, gestito con un approccio di replica sintetica/indiretta, investe in derivati, fornendo la performance dell'indice in cambio della performance degli attivi (che possono non  includere necessariamente i componenti dell'indice di cui si cerca di replicare la performance).

Replica Fisica/Diretta:
- Solo per la Replica Fisica dei Fondi di diritto francese: il Fondo è gestito con un approccio di replica fisica. Questo consiste nell'investire nei titoli che compongono l'indice in proporzioni il più possibile simili a quelle dell'indice.
- Solo per la Replica Fisica dei Fondi obbligazionari della SICAV AIS: il Fondo è gestito con un approccio di replica diretta, che consiste principalmente nell'investire direttamente in obbligazioni che rappresentano i componenti dell'indice in una proporzione il più possibile simile a quella dell'indice.
- Solo per la Replica Fisica dei Fondi azionari della SICAV AIS: il Fondo è gestito con un approccio di replica fisica, principalmente attraverso investimenti diretti in titoli e/o altre attività idonee che rappresentano i componenti dell'indice in una proporzione molto vicina a quella dell'indice.
- Solo per la Replica Fisica a campionamento dei Fondi della SICAV AIS: il Fondo è gestito con un approccio di replica diretta, principalmente attraverso investimenti diretti in titoli e/o altre attività idonee che rappresentano i componenti dell'indice. Non si prevede che il Fondo detenga in via permanente tutti i componenti dell'indice o nelle stesse proporzioni dell'indice. Il Fondo può anche detenere alcuni titoli che non sono componenti sottostanti dell'indice.";;;;;;
;"I dati contenuti nel presente documento non sono stati validati dal revisore esterno del Fondo.
Il presente documento non è stato esaminato, timbrato o approvato da alcuna Autorità finanziaria.
È vietata la riproduzione senza il consenso scritto di Amundi Asset Management SAS.
Amundi ETF, Indexing & Smart Beta designa l'attività ETF, Indexing & Smart Beta di Amundi Asset Management.
Amundi Asset Management, con un capitale sociale di 1.143.615.555 euro, è un gestore di investimenti regolamentato dall'Autorité des Marchés Financiers francese con il n. GP 04000036, con sede legale a: Milano. GP 04000036, sede legale: 91-93 boulevard Pasteur - 75015 PARIGI - Francia 437 574 452 RCS Paris è la società di gestione del portafoglio del Fondo.
""Amundi Index Solutions, SICAV lussemburghese, RCS B206810, con sede al 5, allée Scheffer, L-2520 Lussemburgo. I comparti sono stati approvati per la distribuzione al pubblico in Lussemburgo dalla Commission de Surveillance du Secteur Financier del Lussemburgo (CSSF).
""Amundi ETF ICAV"", ICAV irlandese, con sede all'1 George’s Quay Plaza, George’s Quay, Dublin 2, D02 V002, Irlanda. I comparti sono stati approvati per la distribuzione al pubblico in Irlanda dalla Central Bank of Ireland (CBI).";;;;;;
